id,imdb_id,title,year,vote_count,vote_average,popularity,genres
30114,tt0111653,Wagons East!,1994,28.0,4.8,4.102354,"['Adventure', 'Comedy', 'Western']"
70489,tt0105885,Zebrahead,1992,5.0,5.4,0.506589,"['Drama', 'Romance']"
21972,tt0308506,Like Mike,2002,101.0,5.7,5.422624,"['Comedy', 'Drama', 'Family', 'Fantasy']"
608,tt0120912,Men in Black II,2002,3188.0,6.1,16.775716,"['Action', 'Adventure', 'Comedy', 'Science Fiction']"
59387,tt0289408,The Powerpuff Girls Movie,2002,49.0,5.6,5.024459,"['Animation', 'Action', 'Family']"
17043,tt0305396,The Crocodile Hunter: Collision Course,2002,35.0,5.4,3.148745,"['Family', 'Action', 'Adventure']"
6278,tt0253556,Reign of Fire,2002,684.0,6.0,13.067306,"['Adventure', 'Action', 'Fantasy']"
4147,tt0257044,Road to Perdition,2002,1102.0,7.3,13.426684,"['Thriller', 'Crime', 'Drama']"
16664,tt0297721,All About Lily Chou-Chou,2001,39.0,6.6,2.695993,"['Comedy', 'Drama', 'Foreign', 'Romance']"
14651,tt0269499,My Wife Is an Actress,2001,9.0,6.3,1.257659,"['Drama', 'Comedy', 'Romance']"
96238,tt0244094,Never Again,2002,3.0,4.0,0.807369,"['Comedy', 'Romance']"
19731,tt0076100,Grand Theft Auto,1977,20.0,6.1,1.974792,"['Action', 'Comedy', 'Crime']"
20324,tt0044744,The Importance of Being Earnest,1952,23.0,7.4,2.328043,"['Romance', 'Comedy', 'Drama']"
49370,tt0089798,Perfect,1985,32.0,3.9,1.289698,"['Drama', 'Romance']"
14902,tt0068156,1776,1972,20.0,7.1,1.558517,"['Drama', 'Comedy', 'History', 'Music']"
42254,tt0072976,Fox and His Friends,1975,22.0,7.6,2.82367,"['Crime', 'Drama', 'Romance']"
1842,tt0068837,The Legend of Boggy Creek,1972,19.0,5.6,1.522753,"['Mystery', 'Horror', 'Drama']"
2721,tt0065234,Z,1969,87.0,8.0,11.943621,"['Drama', 'History', 'Thriller']"
11442,tt0220506,Halloween: Resurrection,2002,230.0,4.5,8.502529,"['Horror', 'Thriller']"
1364,tt0254455,Sex and Lucia,2001,132.0,6.6,8.164312,"['Drama', 'Romance']"
8869,tt0271367,Eight Legged Freaks,2002,303.0,5.4,10.800753,"['Action', 'Comedy', 'Horror', 'Thriller']"
8665,tt0267626,K-19: The Widowmaker,2002,273.0,6.1,7.718723,"['Drama', 'History', 'Thriller']"
10996,tt0243585,Stuart Little 2,2002,632.0,5.4,9.274909,"['Family', 'Adventure', 'Animation', 'Comedy']"
818,tt0295178,Austin Powers in Goldmember,2002,997.0,5.9,8.786653,"['Comedy', 'Crime', 'Science Fiction']"
18357,tt0276033,The Country Bears,2002,20.0,4.3,7.007574,"['Adventure', 'Comedy', 'Family']"
45861,tt0303243,Happy Times,2000,9.0,6.4,0.653271,"['Drama', 'Comedy']"
39141,tt0271219,Tadpole,2002,19.0,5.5,9.203416,"['Comedy', 'Drama', 'Romance']"
33152,tt0246500,Who Is Cletis Tout?,2001,14.0,5.5,6.804386,"['Action', 'Comedy', 'Crime']"
149445,tt0074608,Harry and Walter Go To New York,1976,4.0,6.6,1.345474,"['Crime', 'Comedy']"
6404,tt0079641,Nosferatu the Vampyre,1979,146.0,7.5,5.207465,"['Drama', 'Horror']"
19133,tt0074205,The Big Bus,1976,24.0,6.1,7.524202,"['Action', 'Comedy']"
43199,tt0049170,The Eddy Duchin Story,1956,8.0,6.1,2.947023,"['Drama', 'Music', 'Romance']"
43915,tt0061653,Fathom,1967,7.0,7.1,0.531514,"['Action', 'Comedy', 'Drama']"
24130,tt0061810,In Like Flint,1967,20.0,6.1,2.433339,"['Action', 'Adventure', 'Comedy']"
36645,tt0060708,Modesty Blaise,1966,22.0,5.3,4.969116,"['Action', 'Comedy', 'Thriller']"
5155,tt0035160,Ossessione,1943,35.0,7.0,2.112961,"['Crime', 'Drama', 'Romance']"
23728,tt0059557,Our Man Flint,1966,34.0,6.3,11.714305,"['Adventure', 'Comedy', 'Fantasy', 'Science Fiction']"
10786,tt0075147,Robin and Marian,1976,51.0,6.6,3.849626,"['Action', 'Adventure', 'Drama', 'Romance']"
13908,tt0295427,The Master of Disguise,2002,79.0,3.7,4.659087,"['Comedy', 'Family']"
2675,tt0286106,Signs,2002,1624.0,6.4,11.211568,"['Drama', 'Thriller', 'Science Fiction', 'Mystery']"
12308,tt0265930,The Last Kiss,2001,84.0,6.5,5.50323,"['Comedy', 'Drama', 'Romance']"
9488,tt0287717,Spy Kids 2: The Island of Lost Dreams,2002,533.0,5.3,7.164131,"['Action', 'Adventure', 'Family']"
9962,tt0279113,The Good Girl,2002,183.0,6.1,4.388338,"['Drama', 'Comedy', 'Romance']"
9573,tt0309377,Blood Work,2002,210.0,6.1,5.852263,"['Crime', 'Drama', 'Mystery', 'Thriller']"
7451,tt0295701,xXx,2002,1454.0,5.8,12.722381,"['Action', 'Adventure', 'Thriller']"
2750,tt0274309,24 Hour Party People,2002,109.0,6.8,12.655728,"['Comedy', 'Drama']"
92384,tt0285869,Trois 2: Pandora's Box,2004,4.0,2.5,0.202829,"['Drama', 'Thriller', 'Romance', 'Foreign']"
27062,tt0292066,Lan Yu,2001,5.0,6.6,1.023718,"['Drama', 'Foreign', 'Romance']"
34070,tt0120263,Songs from the Second Floor,2000,61.0,7.0,2.42118,"['Drama', 'Comedy']"
6173,tt0274117,Read My Lips,2001,63.0,7.0,2.98332,"['Drama', 'Thriller', 'Crime', 'Romance']"
10305,tt0232083,Merci pour le Chocolat,2000,13.0,5.5,3.596246,"['Drama', 'Crime', 'Mystery']"
42337,tt0082054,Beau Pere,1981,14.0,7.0,3.873576,"['Drama', 'Romance']"
18694,tt0065537,Change of Habit,1969,10.0,6.2,0.68564,"['Drama', 'Music', 'Romance']"
74578,tt0217119,A Matter of Taste,2000,5.0,5.8,0.502596,"['Drama', 'Foreign']"
10081,tt0093780,The Principal,1987,62.0,6.1,8.332485,"['Action', 'Adventure', 'Crime', 'Drama']"
11484,tt0073631,Rollerball,1975,115.0,6.0,6.680938,"['Adventure', 'Action', 'Science Fiction']"
11692,tt0180052,The Adventures of Pluto Nash,2002,143.0,4.4,8.903754,"['Action', 'Comedy', 'Science Fiction']"
3640,tt0246772,Mostly Martha,2001,28.0,6.6,7.458993,"['Romance', 'Drama', 'Comedy']"
8653,tt0255589,The Isle,2000,60.0,6.9,3.882092,"['Drama', 'Thriller']"
30072,tt0256276,Possession,2002,54.0,6.5,4.439325,"['Drama', 'Mystery', 'Romance']"
9357,tt0265459,One Hour Photo,2002,444.0,6.6,10.753445,"['Horror', 'Thriller']"
12771,tt0261289,Serving Sara,2002,86.0,5.0,10.16841,"['Comedy', 'Romance']"
9296,tt0258153,S1m0ne,2002,266.0,5.5,5.759483,"['Comedy', 'Drama', 'Science Fiction']"
15070,tt0281322,Undisputed,2002,141.0,6.1,13.35278,"['Action', 'Adventure', 'Drama', 'Thriller']"
26942,tt0280424,Amy's Orgasm,2001,5.0,5.4,1.294569,"['Comedy', 'Romance']"
206042,tt0283991,Children on Their Birthdays,2002,1.0,7.0,0.885044,"['Comedy', 'Family', 'Romance']"
26895,tt0290662,Hush!,2001,3.0,7.0,0.532229,"['Drama', 'Foreign']"
60608,tt0268219,How I Killed My Father,2001,3.0,6.3,1.811615,"['Drama', 'Foreign']"
97447,tt0300453,Satin Rouge,2002,1.0,5.0,0.669752,"['Music', 'Drama']"
11243,tt0088885,The Care Bears Movie,1985,31.0,5.4,2.849672,"['Adventure', 'Fantasy', 'Animation', 'Comedy', 'Science Fiction', 'Family']"
19975,tt0090799,Care Bears Movie II: A New Generation,1986,11.0,5.5,2.508783,"['Adventure', 'Animation', 'Family']"
10323,tt0082186,Clash of the Titans,1981,208.0,6.8,7.50381,"['Adventure', 'Fantasy', 'Family']"
9595,tt0102059,Hot Shots!,1991,588.0,6.4,11.026793,"['Action', 'Comedy', 'War']"
46878,tt0078350,The Swarm,1978,50.0,5.4,3.955633,"['Action', 'Drama', 'Horror', 'Science Fiction']"
24750,tt0080025,Time After Time,1979,89.0,6.8,5.65127,"['Adventure', 'Drama', 'Comedy', 'Science Fiction', 'Thriller']"
31393,tt0051134,The Unearthly,1957,6.0,3.7,0.483134,"['Science Fiction', 'Horror']"
79783,tt0109368,Camilla,1994,6.0,4.9,0.50525,"['Adventure', 'Drama', 'Comedy', 'Family']"
18639,tt0053825,Flaming Star,1960,20.0,6.1,1.62482,"['Action', 'Drama', 'Romance', 'Western']"
39833,tt0049452,Love Me Tender,1956,21.0,5.5,1.157582,"['Drama', 'Action', 'Western', 'Music', 'Romance']"
3127,tt0050894,The Revenge of Frankenstein,1958,26.0,6.8,3.522296,"['Horror', 'Science Fiction']"
10859,tt0094025,Stakeout,1987,116.0,6.3,8.376319,"['Action', 'Comedy', 'Romance']"
32825,tt0055623,Wild in the Country,1961,6.0,6.8,0.994694,"['Drama', 'Romance']"
10725,tt0083336,Wolfen,1981,57.0,6.0,2.522474,"['Drama', 'Horror']"
9544,tt0295254,FearDotCom,2002,106.0,3.2,5.160215,"['Horror', 'Thriller']"
57351,tt0235553,Love and a Bullet,2002,4.0,3.0,0.210241,"['Action', 'Thriller']"
26165,tt0270480,Mad Love,2001,6.0,5.2,1.059641,"['Drama', 'History', 'Romance', 'Foreign']"
26056,tt0275688,Snipes,2001,2.0,7.5,2.0769,"['Drama', 'Thriller']"
13536,tt0269095,City By The Sea,2002,92.0,5.7,3.903016,"['Crime', 'Drama', 'Mystery']"
20616,tt0283026,Swimfan,2002,71.0,5.0,8.421411,"['Drama', 'Thriller']"
96218,tt0219756,Heartbreak Hospital,2002,0.0,0.0,0.0026,"['Comedy', 'Romance']"
16806,tt0087507,Johnny Dangerously,1984,67.0,6.3,4.063135,"['Action', 'Comedy', 'Thriller', 'Crime']"
15516,tt0068833,The Last House on the Left,1972,142.0,6.0,9.640939,"['Horror', 'Thriller']"
9299,tt0117883,Thesis,1996,165.0,7.2,7.110912,"['Horror', 'Thriller']"
113369,tt0294431,The Pinochet Case,2001,2.0,8.0,0.10064,"['Documentary', 'Foreign']"
10611,tt0303714,Barbershop,2002,139.0,6.2,6.498789,"['Comedy', 'Drama']"
12770,tt0265808,Stealing Harvard,2002,46.0,4.4,7.272325,"['Action', 'Comedy', 'Drama']"
4108,tt0293662,The Transporter,2002,1724.0,6.6,13.217421,"['Action', 'Crime', 'Thriller']"
55903,tt0269329,Betty Fisher and Other Stories,2001,3.0,7.0,0.159662,"['Drama', 'Thriller', 'Crime', 'Foreign']"
46466,tt0177746,The Children of the Century,1999,8.0,6.6,2.522402,"['Drama', 'Romance']"
9685,tt0280760,Igby Goes Down,2002,95.0,6.5,5.536107,"['Comedy', 'Drama']"
87481,tt0298238,Quitting,2001,5.0,7.2,0.214632,"['Drama', 'Foreign']"
14361,tt0103924,Captain Ron,1992,90.0,5.6,5.429614,"['Action', 'Adventure', 'Comedy', 'Family']"
41021,tt0032390,The Devil Bat,1940,20.0,5.7,0.720269,"['Crime', 'Horror', 'Mystery']"
18943,tt0099512,Ernest Goes to Jail,1990,33.0,5.1,2.30623,"['Comedy', 'Family']"
32685,tt0101821,Ernest Scared Stupid,1991,49.0,5.9,4.197955,"['Horror', 'Comedy', 'Family']"
64079,tt0064397,The Gypsy Moths,1969,9.0,5.9,1.456925,"['Romance', 'Drama', 'Action']"
33506,tt0107212,Indian Summer,1993,16.0,6.8,2.406006,"['Comedy', 'Drama']"
41582,tt0110557,Monkey Trouble,1994,41.0,5.8,2.804503,"['Comedy', 'Family']"
42633,tt0063356,No Way to Treat a Lady,1968,12.0,6.3,0.7583,"['Comedy', 'Thriller']"
34086,tt0100666,Spaced Invaders,1990,27.0,4.8,2.428279,"['Comedy', 'Family', 'Science Fiction']"
11504,tt0103003,Suburban Commando,1991,45.0,4.6,4.409121,"['Action', 'Comedy', 'Family', 'Science Fiction']"
23470,tt0108258,Surf Ninjas,1993,31.0,4.4,2.556077,"['Action', 'Adventure', 'Comedy', 'Family']"
977,tt0022458,Tabu,1931,35.0,7.4,2.211623,"['Adventure', 'Drama', 'Romance']"
19049,tt0039111,The Yearling,1946,21.0,6.9,2.123277,"['Drama', 'Family']"
5506,tt0048281,The Ladykillers,1955,104.0,7.3,12.509812,"['Comedy', 'Crime']"
32961,tt0044829,The Lavender Hill Mob,1951,60.0,7.3,4.546546,"['Comedy', 'Crime']"
32568,tt0044876,The Man in the White Suit,1951,41.0,6.9,3.579001,"['Comedy', 'Drama']"
22244,tt0098354,Society,1989,91.0,6.6,4.454846,"['Comedy', 'Drama', 'Horror']"
19460,tt0292542,Son of the Bride,2001,37.0,7.3,3.319598,"['Comedy', 'Drama', 'Romance']"
575,tt0250258,The Experiment,2001,319.0,7.5,7.881933,"['Drama', 'Thriller']"
10550,tt0308208,Ballistic: Ecks vs. Sever,2002,99.0,4.3,9.094558,"['Action', 'Adventure', 'Thriller']"
9034,tt0280460,The Banger Sisters,2002,64.0,5.5,8.992438,"['Comedy', 'Drama']"
9093,tt0240510,The Four Feathers,2002,164.0,6.5,6.894153,"['War', 'Adventure', 'Drama', 'Romance']"
9039,tt0280380,Trapped,2002,140.0,5.8,5.781667,"['Action', 'Crime', 'Drama', 'Thriller']"
1958,tt0283832,8 Women,2002,197.0,6.9,5.717082,"['Comedy', 'Thriller', 'Music', 'Crime', 'Mystery']"
68569,tt0245171,Invincible,2001,11.0,6.5,0.685649,"['Drama', 'War']"
11013,tt0274812,Secretary,2002,378.0,6.8,10.936827,"['Comedy', 'Drama', 'Romance']"
129,tt0245429,Spirited Away,2001,3968.0,8.3,41.048867,"['Fantasy', 'Adventure', 'Animation', 'Family']"
11529,tt0256415,Sweet Home Alabama,2002,408.0,6.1,8.587129,"['Comedy', 'Romance']"
10771,tt0290095,The Tuxedo,2002,494.0,5.3,6.023213,"['Thriller', 'Action', 'Comedy', 'Science Fiction']"
38951,tt0330136,Charly,2002,6.0,7.6,0.775503,"['Comedy', 'Drama']"
55018,tt0285487,Crazy As Hell,2002,4.0,5.0,0.405812,"['Horror', 'Thriller']"
44635,tt0245479,Just a Kiss,2002,0.0,0.0,1.739704,"['Comedy', 'Romance']"
31005,tt0179098,Moonlight Mile,2002,54.0,6.4,14.074906,"['Romance', 'Drama']"
50123,tt0284494,Skins,2002,1.0,6.0,0.914404,"['Action', 'Drama']"
2110,tt0281364,Wasabi,2001,288.0,6.2,12.426505,"['Drama', 'Action', 'Comedy']"
15173,tt0298388,Jonah: A VeggieTales Movie,2002,22.0,6.4,1.734181,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']"
9533,tt0289765,Red Dragon,2002,1142.0,6.7,2.968157,"['Crime', 'Thriller', 'Horror']"
4107,tt0280491,Bloody Sunday,2002,54.0,7.2,7.757913,"['Action', 'Adventure', 'Drama', 'History']"
10575,tt0246677,Heaven,2002,74.0,6.8,5.186944,"['Drama', 'Thriller', 'Romance', 'Crime']"
47500,tt0164810,Pipe Dream,2002,2.0,6.5,0.302487,"['Comedy', 'Romance']"
15720,tt0265307,The Man from Elysian Fields,2001,14.0,5.9,5.071803,"['Drama', 'Romance']"
21828,tt0101898,Flirting,1991,22.0,6.4,2.076971,"['Drama', 'Romance']"
1682,tt0058379,Mothra vs. Godzilla,1964,38.0,6.4,2.967672,"['Fantasy', 'Science Fiction', 'Action', 'Adventure']"
39462,tt0064373,Godzilla's Revenge,1969,18.0,4.4,1.334439,"['Fantasy', 'Science Fiction', 'Family']"
18983,tt0197521,"Godzilla, King of the Monsters!",1956,45.0,6.8,8.07532,"['Science Fiction', 'Horror']"
41971,tt0095649,The Moderns,1988,6.0,5.6,0.928494,"['Drama', 'Comedy']"
33831,tt0079668,The Onion Field,1979,29.0,6.2,9.637341,"['Crime', 'Drama']"
24348,tt0095895,Powaqqatsi,1988,37.0,7.4,2.726061,"['Documentary', 'Drama', 'Music']"
19140,tt0035211,The Pride of the Yankees,1942,37.0,7.1,2.40977,"['Drama', 'Family']"
82545,tt0103069,Texasville,1990,9.0,5.2,0.370342,"['Drama', 'Romance']"
37606,tt0098575,Valmont,1989,50.0,6.7,8.40852,"['Drama', 'Romance']"
34600,tt0119068,Ernest Goes to Africa,1997,8.0,3.5,0.506874,"['Comedy', 'Family']"
39128,tt0129908,Ernest In The Army,1998,7.0,3.3,1.08121,"['Comedy', 'Family']"
19953,tt0058230,The Incredible Mr. Limpet,1964,38.0,6.4,3.37816,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']"
53049,tt0103977,Claire of the Moon,1992,6.0,5.2,0.59091,"['Drama', 'Romance']"
10772,tt0060315,Django,1966,156.0,7.1,4.891638,"['Action', 'Western']"
74899,tt0082362,The Fan,1981,7.0,7.3,0.519465,"['Drama', 'Horror', 'Thriller']"
120694,tt0273607,Festival in Cannes,2001,0.0,0.0,0.295987,"['Drama', 'Comedy']"
12719,tt0099581,Flashback,1990,24.0,6.6,2.115753,"['Action', 'Comedy', 'Crime']"
25001,tt0084049,Hanky Panky,1982,13.0,6.0,8.240643,"['Mystery', 'Action', 'Comedy', 'Crime']"
3092,tt0058557,Seance on a Wet Afternoon,1964,29.0,7.0,2.459915,"['Thriller', 'Drama', 'Crime']"
4989,tt0070680,Shamus,1973,5.0,7.6,0.674968,"['Mystery', 'Thriller']"
15313,tt0120536,The Wrong Guy,1997,10.0,7.6,0.664949,"['Action', 'Comedy']"
12590,tt0276816,Below,2002,122.0,6.0,11.19785,"['Thriller', 'Horror', 'Mystery']"
37964,tt0297037,Brown Sugar,2002,31.0,7.0,3.142874,"['Comedy', 'Romance']"
7501,tt0211465,Knockaround Guys,2001,99.0,5.9,6.557426,"['Crime', 'Thriller']"
1809,tt0292644,The Rules of Attraction,2002,170.0,6.3,6.781935,"['Comedy', 'Drama', 'Romance']"
13768,tt0283084,Tuck Everlasting,2002,133.0,6.4,5.951492,"['Drama', 'Family', 'Fantasy', 'Romance', 'Science Fiction']"
19973,tt0328962,Comedian,2002,21.0,6.8,7.938629,"['Comedy', 'Documentary']"
40815,tt0118756,On Guard,1997,38.0,6.5,2.264968,"['Drama', 'Adventure']"
12600,tt0287635,Pokémon 4Ever: Celebi - Voice of the Forest,2001,82.0,5.7,7.072301,"['Adventure', 'Fantasy', 'Animation', 'Science Fiction', 'Family']"
8051,tt0272338,Punch-Drunk Love,2002,542.0,6.9,6.753969,"['Comedy', 'Drama', 'Romance']"
70443,tt0269461,Safe Conduct,2002,5.0,5.4,0.47396,"['War', 'Drama', 'History']"
12779,tt0291502,Swept Away,2002,52.0,4.8,3.492576,"['Comedy', 'Romance']"
15992,tt0267248,Abandon,2002,45.0,4.6,3.485213,"['Drama', 'Mystery', 'Thriller']"
1613,tt0227984,The 51st State,2001,173.0,5.9,6.368323,"['Thriller', 'Action', 'Comedy', 'Crime']"
565,tt0298130,The Ring,2002,1720.0,6.5,13.740965,"['Horror', 'Mystery']"
14112,tt0298744,Auto Focus,2002,56.0,6.1,7.936578,"['Drama', 'Crime']"
15192,tt0252480,The Grey Zone,2001,49.0,6.3,3.166163,"['Drama', 'War']"
49872,tt0293832,Hansel & Gretel,2002,12.0,5.9,2.186679,"['Comedy', 'Family', 'Fantasy']"
21925,tt0145937,Naqoyqatsi,2002,37.0,6.1,2.850011,"['Documentary', 'Drama', 'Music', 'Thriller']"
30309,tt0296166,Real Women Have Curves,2002,20.0,5.9,2.363243,"['Comedy', 'Drama']"
16646,tt0318034,Russian Ark,2002,102.0,7.2,8.815485,"['Mystery', 'Drama', 'Fantasy', 'History']"
12647,tt0101453,Billy Bathgate,1991,59.0,5.7,3.846331,"['Drama', 'Action', 'Thriller', 'Crime']"
12477,tt0095327,Grave of the Fireflies,1988,974.0,8.2,0.010902,"['Animation', 'Drama', 'War']"
10285,tt0107254,Jason Goes to Hell: The Final Friday,1993,197.0,4.2,9.223325,"['Fantasy', 'Horror', 'Thriller']"
19403,tt0068931,The Mechanic,1972,69.0,6.8,5.266983,"['Action', 'Crime', 'Thriller']"
11009,tt0076666,Saturday Night Fever,1977,383.0,6.5,13.657204,"['Drama', 'Music']"
10805,tt0086361,Staying Alive,1983,93.0,4.7,4.860672,"['Drama', 'Action', 'Music', 'Romance']"
17496,tt0081696,Urban Cowboy,1980,61.0,5.7,4.566587,"['Drama', 'Romance']"
40969,tt0081617,Terror Train,1980,62.0,5.8,3.43877,"['Horror', 'Thriller']"
76411,tt0081635,Times Square,1980,9.0,7.4,0.02158,"['Drama', 'Music']"
5917,tt0080031,Tom Horn,1980,26.0,6.9,1.95931,"['Action', 'Drama', 'Western']"
31278,tt0081693,The Pumaman,1980,17.0,2.9,1.706648,"['Science Fiction', 'Action']"
47942,tt0081747,When Time Ran Out...,1980,22.0,7.0,2.284384,"['Action', 'Adventure', 'Drama', 'Thriller']"
44932,tt0081764,Without Warning,1980,26.0,5.4,2.218273,"['Horror', 'Science Fiction']"
15668,tt0081777,Xanadu,1980,62.0,5.2,3.782547,"['Fantasy', 'Music', 'Romance']"
30709,tt0081964,...All the Marbles,1981,7.0,7.3,1.417079,"['Action', 'Comedy', 'Drama', 'Romance']"
19429,tt0081974,Absence of Malice,1981,42.0,6.8,3.21594,"['Drama', 'Romance', 'Thriller']"
140413,tt0082001,All Night Long,1981,3.0,7.3,0.708186,"['Comedy', 'Romance']"
21294,tt0082005,The Amateur,1981,1.0,5.0,1.701134,"['Action', 'Crime', 'Thriller']"
11340,tt0082045,Banana Joe,1982,82.0,6.4,6.100879,"['Action', 'Comedy']"
11644,tt0082085,Blow Out,1981,243.0,7.3,7.536295,"['Drama', 'Mystery', 'Thriller']"
24124,tt0082118,The Burning,1981,90.0,6.2,8.942517,"['Horror', 'Thriller']"
34697,tt0082122,Butterfly,1982,12.0,5.0,1.514551,"['Crime', 'Drama']"
8691,tt0082700,Cannibal Ferox,1981,61.0,5.3,2.767334,"['Adventure', 'Horror']"
66592,tt0082159,Charlie Chan and the Curse of the Dragon Queen,1981,6.0,5.8,1.128953,"['Comedy', 'Mystery', 'Thriller']"
6399,tt0085327,A Friend Is a Treasure,1981,123.0,6.9,5.928981,"['Action', 'Adventure', 'Comedy']"
19123,tt0082183,Knock on Wood,1981,86.0,7.1,5.568624,"['Comedy', 'Crime', 'Adventure']"
26560,tt0082200,Continental Divide,1981,28.0,5.5,2.931013,"['Comedy', 'Romance']"
36220,tt0082213,The Creature Wasn't Nice,1983,8.0,4.8,0.837756,"['Comedy', 'Horror']"
225,tt0082222,Man of Iron,1981,15.0,6.1,0.886249,"['Drama', 'History']"
24274,tt0082242,Dead & Buried,1981,55.0,6.1,3.891243,"['Horror', 'Mystery']"
33016,tt0082245,Deadly Blessing,1981,32.0,5.0,3.175395,"['Horror', 'Mystery', 'Thriller']"
26444,tt0082247,Death Hunt,1981,34.0,6.1,5.674684,"['Action', 'Drama']"
19114,tt0082329,Endless Love,1981,34.0,5.0,5.786435,"['Romance', 'Drama']"
17205,tt0082332,Enter the Ninja,1981,26.0,5.5,1.213727,"['Crime', 'Action', 'Drama']"
24740,tt0082334,The Entity,1982,111.0,6.3,6.302682,"['Horror', 'Mystery', 'Thriller']"
10863,tt0082351,Eye of the Needle,1981,49.0,6.4,9.698848,"['Action', 'Drama', 'Romance', 'Thriller']"
31679,tt0082353,Eyewitness,1981,25.0,5.9,1.316179,"['Action', 'Mystery', 'Thriller']"
15900,tt0085518,Faces of Death II,1981,15.0,3.3,1.166911,"['Horror', 'Documentary']"
12237,tt0077533,Faces of Death,1978,40.0,4.0,2.97789,"['Documentary', 'Horror']"
15901,tt0121261,Faces of Death III,1985,9.0,3.4,0.867342,"['Horror', 'Documentary']"
15902,tt0121262,Faces of Death IV,1990,6.0,3.9,0.778312,"['Horror', 'Documentary']"
97251,tt0223251,Faces of Death: Fact or Fiction?,1999,0.0,0.0,0.020448,"['Horror', 'Documentary']"
12579,tt0082370,The Woman Next Door,1981,32.0,7.0,9.373676,"['Romance', 'Drama']"
85058,tt0082382,First Monday in October,1981,3.0,7.7,0.384338,"['Comedy', 'Drama']"
23668,tt0082402,"Fort Apache, the Bronx",1981,23.0,6.4,1.433116,"['Crime', 'Drama']"
70971,tt0082404,Four Friends,1981,4.0,7.0,0.337021,"['Drama', 'Romance']"
25113,tt0082405,The Four Seasons,1981,16.0,6.3,7.531501,"['Comedy', 'Drama', 'Romance']"
28893,tt0082431,Galaxy of Terror,1981,43.0,5.2,3.853415,"['Action', 'Adventure', 'Horror', 'Science Fiction']"
11646,tt0082432,Gallipoli,1981,111.0,7.1,7.44658,"['Adventure', 'Drama', 'History', 'War']"
5062,tt0082436,The Inquisitor,1981,27.0,7.2,2.445608,"['Crime', 'Drama', 'Mystery', 'Thriller']"
24634,tt0082449,Ghost Story,1981,39.0,6.3,7.878735,"['Drama', 'Horror', 'Thriller']"
16124,tt0082464,Goodbye Pork Pie,1981,4.0,8.5,1.023164,"['Adventure', 'Comedy']"
21764,tt0082477,Gregory's Girl,1981,43.0,7.0,3.018382,"['Comedy', 'Romance']"
42149,tt0082497,The Hand,1981,27.0,5.7,2.12989,"['Drama', 'Horror', 'Thriller']"
37936,tt0082498,Happy Birthday to Me,1981,40.0,6.0,6.558858,"['Drama', 'Horror', 'Thriller', 'Mystery']"
73247,tt0082507,Heartbeeps,1981,6.0,3.8,1.08281,"['Comedy', 'Romance', 'Family']"
46364,tt0084090,Inseminoid,1981,22.0,3.6,1.794332,"['Foreign', 'Horror', 'Science Fiction', 'Thriller']"
27016,tt0082639,"Ladies and Gentlemen, the Fabulous Stains",1982,15.0,6.5,2.121307,"['Drama', 'Thriller', 'Music']"
35685,tt0082640,Lady Chatterley's Lover,1981,16.0,5.4,8.637148,"['Drama', 'Romance']"
38665,tt0082648,The Legend of the Lone Ranger,1981,14.0,3.7,1.38292,"['Action', 'Adventure', 'Romance', 'Western']"
265,tt0082661,Lili Marleen,1981,15.0,5.6,2.525223,"['War', 'Drama', 'Romance']"
2264,tt0082671,Lola,1981,17.0,7.2,1.900407,"['Romance', 'Drama']"
21874,tt0082677,Looker,1981,21.0,5.7,1.457778,"['Science Fiction', 'Thriller']"
41394,tt0082679,"The Looney, Looney, Looney Bugs Bunny Movie",1981,13.0,6.6,1.02698,"['Animation', 'Comedy', 'Family']"
47957,tt0082696,Madman,1982,32.0,5.7,1.812505,"['Thriller', 'Horror']"
